DateTime,role_hybrid,role_rb,const_hybrid,const_rb,wholesale_price,quality,rb_const_thought_hybrid,hybrid_const_thought_hyrbid,hybrid_const_thought_rb,rb_const_thought_rb,profit_hybrid,profit_rb,offer_count,message_count,conversation_history,offer_list
20250416_164159,buyer,supplier,10,3,10,4,10,3,10,3,4,3,1,5,"[{'role': 'assistant', 'content': ""Hi! I'm excited to start our negotiation. As we begin, I'd like to get a sense of your needs and constraints. Can you share with me your Base Production Cost?""}, {'role': 'user', 'content': 'My base production cost is 3. Can you share with me your base retail price?'}, {'role': 'assistant', 'content': 'My Base Retail Price to Consumer (RP) is €10.'}, {'role': 'user', 'content': 'I would like to propose Price of 10€ and quality of 4. Does that work for you?'}, {'role': 'assistant', 'content': ""That's a great proposal! I'm happy to accept your offer at a Wholesale price of €10 and Quality of 4. Thank you for understanding my needs.""}]","[{'idx': 1744810899, 'price': 10, 'quality': 4, 'offer_by': 'supplier', 'stamp': 1744810908, 'from_chat': True, 'enhanced': None, 'profit_bot1': 4, 'profit_bot2': 3, 'test': None}]"
20250416_164233,supplier,buyer,2,8,6,1,2,8,2,8,3,3,1,5,"[{'role': 'assistant', 'content': ""Hi! I'm excited to start our negotiation. As we begin, I'd like to get a sense of your needs and constraints. Can you share with me your Base Retail Price to Consumer?""}, {'role': 'user', 'content': 'My base retail price is 8. Can you share with me your base production cost?'}, {'role': 'assistant', 'content': 'My Base Production Cost (PC) is €2.'}, {'role': 'user', 'content': 'I would like to propose Price of 6€ and quality of 1. Does that work for you?'}, {'role': 'assistant', 'content': ""Thank you for your proposal! I'm pleased to accept the offer, which includes a Wholesale price of €6 and Quality of 1.""}]","[{'idx': 1744810934, 'price': 6, 'quality': 1, 'offer_by': 'buyer', 'stamp': 1744810944, 'from_chat': True, 'enhanced': None, 'profit_bot1': 3, 'profit_bot2': 3, 'test': None}]"
20250416_164311,buyer,supplier,8,2,5,0,8,2,8,2,3,3,1,5,"[{'role': 'assistant', 'content': ""Hi! I'm excited to start our negotiation. As we begin, I'd like to get a sense of your needs and constraints. Can you share with me your Base Production Cost?""}, {'role': 'user', 'content': 'My base production cost is 2. Can you share with me your base retail price?'}, {'role': 'assistant', 'content': 'My Base Retail Price to Consumer (RP) is €8.'}, {'role': 'user', 'content': 'I would like to propose Price of 5€ and quality of 0. Does that work for you?'}, {'role': 'assistant', 'content': ""Thank you for the proposal! I'm pleased to accept your offer of €5 per unit and a quality of 0. Your terms are very reasonable, and I believe this agreement will be mutually beneficial.""}]","[{'idx': 1744810970, 'price': 5, 'quality': 0, 'offer_by': 'supplier', 'stamp': 1744810980, 'from_chat': True, 'enhanced': None, 'profit_bot1': 3, 'profit_bot2': 3, 'test': None}]"
20250416_164347,buyer,supplier,8,3,7,2,8,3,8,3,3,2,1,5,"[{'role': 'assistant', 'content': ""Hi! I'm excited to start our negotiation. As we begin, I'd like to get a sense of your needs and constraints. Can you share with me your Base Production Cost?""}, {'role': 'user', 'content': 'My base production cost is 3. Can you share with me your base retail price?'}, {'role': 'assistant', 'content': 'My Base Retail Price to Consumer (RP) is €8.'}, {'role': 'user', 'content': 'I would like to propose Price of 7€ and quality of 2. Does that work for you?'}, {'role': 'assistant', 'content': ""Thank you for the proposal! I'm pleased to accept your offer, which includes a Wholesale price of €7 and Quality level of 2. Your understanding is greatly appreciated.""}]","[{'idx': 1744811006, 'price': 7, 'quality': 2, 'offer_by': 'supplier', 'stamp': 1744811017, 'from_chat': True, 'enhanced': None, 'profit_bot1': 3, 'profit_bot2': 2, 'test': None}]"
20250416_164422,supplier,buyer,2,10,7,1,2,10,2,10,4,4,1,5,"[{'role': 'assistant', 'content': ""Hi! I'm excited to start our negotiation. As we begin, I'd like to get a sense of your needs and constraints. Can you share with me your Base Retail Price to Consumer?""}, {'role': 'user', 'content': 'My base retail price is 10. Can you share with me your base production cost?'}, {'role': 'assistant', 'content': 'My Base Production Cost (PC) is €2.'}, {'role': 'user', 'content': 'I would like to propose Price of 7€ and quality of 1. Does that work for you?'}, {'role': 'assistant', 'content': ""I'm pleased to accept your proposal! The agreed-upon terms are a Wholesale price of €7 and Quality of 1, which works perfectly for me. Thank you for your understanding.""}]","[{'idx': 1744811042, 'price': 7, 'quality': 1, 'offer_by': 'buyer', 'stamp': 1744811051, 'from_chat': True, 'enhanced': None, 'profit_bot1': 4, 'profit_bot2': 4, 'test': None}]"
20250416_164457,supplier,buyer,2,9,9,4,2,9,2,9,3,4,1,5,"[{'role': 'assistant', 'content': ""Hi! I'm excited to start our negotiation. As we begin, I'd like to get a sense of your needs and constraints. Can you share with me your Base Retail Price to Consumer?""}, {'role': 'user', 'content': 'My base retail price is 9. Can you share with me your base production cost?'}, {'role': 'assistant', 'content': 'My Base Production Cost (PC) is €2.'}, {'role': 'user', 'content': 'I would like to propose Price of 9€ and quality of 4. Does that work for you?'}, {'role': 'assistant', 'content': ""I'm pleased to accept your proposal! The agreed-upon terms are a Wholesale price of 9€ and a Quality of 4, which I find mutually beneficial. Thank you for your understanding.""}]","[{'idx': 1744811077, 'price': 9, 'quality': 4, 'offer_by': 'buyer', 'stamp': 1744811086, 'from_chat': True, 'enhanced': None, 'profit_bot1': 3, 'profit_bot2': 4, 'test': None}]"
20250416_164532,supplier,buyer,2,10,7,1,2,10,2,10,4,4,1,5,"[{'role': 'assistant', 'content': ""Hi! I'm excited to start our negotiation. As we begin, I'd like to get a sense of your needs and constraints. Can you share with me your Base Retail Price to Consumer?""}, {'role': 'user', 'content': 'My base retail price is 10. Can you share with me your base production cost?'}, {'role': 'assistant', 'content': 'My Base Production Cost (PC) is €2.'}, {'role': 'user', 'content': 'I would like to propose Price of 7€ and quality of 1. Does that work for you?'}, {'role': 'assistant', 'content': ""I'm pleased to accept your proposal! The terms are favorable, so I'm happy to agree on a Wholesale price of €7 and Quality of 1. Thank you for understanding my perspective.""}]","[{'idx': 1744811112, 'price': 7, 'quality': 1, 'offer_by': 'buyer', 'stamp': 1744811121, 'from_chat': True, 'enhanced': None, 'profit_bot1': 4, 'profit_bot2': 4, 'test': None}]"
20250416_164610,supplier,buyer,3,8,8,3,3,8,3,8,2,3,1,5,"[{'role': 'assistant', 'content': ""Hi! I'm excited to start our negotiation. As we begin, I'd like to get a sense of your needs and constraints. Can you share with me your Base Retail Price to Consumer?""}, {'role': 'user', 'content': 'My base retail price is 8. Can you share with me your base production cost?'}, {'role': 'assistant', 'content': 'My Base Production Cost (PC) is €3.'}, {'role': 'user', 'content': 'I would like to propose Price of 8€ and quality of 3. Does that work for you?'}, {'role': 'assistant', 'content': 'That sounds like a great deal! I accept your proposal of €8 as the wholesale price and Quality of 3. Thank you for understanding my needs. The agreed-upon terms are: Wholesale price of €8 and Quality of 3.'}]","[{'idx': 1744811147, 'price': 8, 'quality': 3, 'offer_by': 'buyer', 'stamp': 1744811158, 'from_chat': True, 'enhanced': None, 'profit_bot1': 2, 'profit_bot2': 3, 'test': None}]"
20250416_164647,buyer,supplier,8,3,6,1,8,3,8,3,3,2,1,5,"[{'role': 'assistant', 'content': ""Hi! I'm excited to start our negotiation. As we begin, I'd like to get a sense of your needs and constraints. Can you share with me your Base Production Cost?""}, {'role': 'user', 'content': 'My base production cost is 3. Can you share with me your base retail price?'}, {'role': 'assistant', 'content': 'My Base Retail Price to Consumer (RP) is €8.'}, {'role': 'user', 'content': 'I would like to propose Price of 6€ and quality of 1. Does that work for you?'}, {'role': 'assistant', 'content': ""Thank you for the proposal! I'm pleased to accept the offer, which consists of a Wholesale price of €6 and Quality of 1. Your understanding is greatly appreciated!""}]","[{'idx': 1744811187, 'price': 6, 'quality': 1, 'offer_by': 'supplier', 'stamp': 1744811196, 'from_chat': True, 'enhanced': None, 'profit_bot1': 3, 'profit_bot2': 2, 'test': None}]"
20250416_164723,supplier,buyer,3,9,7,1,3,9,3,9,3,3,1,5,"[{'role': 'assistant', 'content': ""Hi! I'm excited to start our negotiation. As we begin, I'd like to get a sense of your needs and constraints. Can you share with me your Base Retail Price to Consumer?""}, {'role': 'user', 'content': 'My base retail price is 9. Can you share with me your base production cost?'}, {'role': 'assistant', 'content': 'My Base Production Cost (PC) is €3.'}, {'role': 'user', 'content': 'I would like to propose Price of 7€ and quality of 1. Does that work for you?'}, {'role': 'assistant', 'content': ""I'm pleased to accept your proposal! The agreed-upon terms are a Wholesale price of 7€ and Quality of 1, which works perfectly for me. Thank you for understanding my needs.""}]","[{'idx': 1744811222, 'price': 7, 'quality': 1, 'offer_by': 'buyer', 'stamp': 1744811232, 'from_chat': True, 'enhanced': None, 'profit_bot1': 3, 'profit_bot2': 3, 'test': None}]"
20250416_164800,supplier,buyer,2,8,5,0,2,8,2,8,3,3,1,5,"[{'role': 'assistant', 'content': ""Hi! I'm excited to start our negotiation. As we begin, I'd like to get a sense of your needs and constraints. Can you share with me your Base Retail Price to Consumer?""}, {'role': 'user', 'content': 'My base retail price is 8. Can you share with me your base production cost?'}, {'role': 'assistant', 'content': 'My Base Production Cost (PC) is €2.'}, {'role': 'user', 'content': 'I would like to propose Price of 5€ and quality of 0. Does that work for you?'}, {'role': 'assistant', 'content': ""Thank you for the proposal! I'm pleased to accept the offer of a Wholesale price of €5 and Quality level of 0. This agreement aligns with my desired outcome, ensuring a profitable deal for me while meeting your needs as well.""}]","[{'idx': 1744811257, 'price': 5, 'quality': 0, 'offer_by': 'buyer', 'stamp': 1744811268, 'from_chat': True, 'enhanced': None, 'profit_bot1': 3, 'profit_bot2': 3, 'test': None}]"
20250416_164835,buyer,supplier,10,1,8,2,10,1,10,1,4,5,1,5,"[{'role': 'assistant', 'content': ""Hi! I'm excited to start our negotiation. As we begin, I'd like to get a sense of your needs and constraints. Can you share with me your Base Production Cost?""}, {'role': 'user', 'content': 'My base production cost is 1. Can you share with me your base retail price?'}, {'role': 'assistant', 'content': 'My Base Retail Price to Consumer (RP) is €10.'}, {'role': 'user', 'content': 'I would like to propose Price of 8€ and quality of 2. Does that work for you?'}, {'role': 'assistant', 'content': 'That sounds like a great proposal! Thank you for understanding my needs. Yes, I accept the offer with a Wholesale price of €8 and Quality level of 2.'}]","[{'idx': 1744811295, 'price': 8, 'quality': 2, 'offer_by': 'supplier', 'stamp': 1744811304, 'from_chat': True, 'enhanced': None, 'profit_bot1': 4, 'profit_bot2': 5, 'test': None}]"
20250416_164913,buyer,supplier,8,2,9,4,8,2,8,2,3,3,1,5,"[{'role': 'assistant', 'content': ""Hi! I'm excited to start our negotiation. As we begin, I'd like to get a sense of your needs and constraints. Can you share with me your Base Production Cost?""}, {'role': 'user', 'content': 'My base production cost is 2. Can you share with me your base retail price?'}, {'role': 'assistant', 'content': 'My Base Retail Price to Consumer (RP) is €8.'}, {'role': 'user', 'content': 'I would like to propose Price of 9€ and quality of 4. Does that work for you?'}, {'role': 'assistant', 'content': ""Thank you for the offer! I'm pleased to accept a price of €9 and quality of 4. Your proposal aligns with my goals, and I believe this agreement will benefit both parties.""}]","[{'idx': 1744811332, 'price': 9, 'quality': 4, 'offer_by': 'supplier', 'stamp': 1744811342, 'from_chat': True, 'enhanced': None, 'profit_bot1': 3, 'profit_bot2': 3, 'test': None}]"
20250416_164956,supplier,buyer,1,8,4,0,1,8,1,8,3,4,1,5,"[{'role': 'assistant', 'content': ""Hi! I'm excited to start our negotiation. As we begin, I'd like to get a sense of your needs and constraints. Can you share with me your Base Retail Price to Consumer?""}, {'role': 'user', 'content': 'My base retail price is 8. Can you share with me your base production cost?'}, {'role': 'assistant', 'content': 'My Base Production Cost (PC) is €1.'}, {'role': 'user', 'content': 'I would like to propose Price of 4€ and quality of 0. Does that work for you?'}, {'role': 'assistant', 'content': ""Thank you for the offer! I'm pleased to accept your proposal, which includes a Wholesale price of €4 and a Quality level of 0. These terms are very favorable to me, and I appreciate your understanding. The agreed-upon terms are: Price of €4 and quality of 0.""}]","[{'idx': 1744811370, 'price': 4, 'quality': 0, 'offer_by': 'buyer', 'stamp': 1744811381, 'from_chat': True, 'enhanced': None, 'profit_bot1': 3, 'profit_bot2': 4, 'test': None}]"
20250416_165031,buyer,supplier,8,1,6,2,8,1,8,1,4,3,1,5,"[{'role': 'assistant', 'content': ""Hi! I'm excited to start our negotiation. As we begin, I'd like to get a sense of your needs and constraints. Can you share with me your Base Production Cost?""}, {'role': 'user', 'content': 'My base production cost is 1. Can you share with me your base retail price?'}, {'role': 'assistant', 'content': 'My Base Retail Price to Consumer (RP) is €8.'}, {'role': 'user', 'content': 'I would like to propose Price of 6€ and quality of 2. Does that work for you?'}, {'role': 'assistant', 'content': ""Thank you for the proposal! Yes, the price of €6 and quality of 2 are acceptable to me. I'm pleased with this agreement.""}]","[{'idx': 1744811411, 'price': 6, 'quality': 2, 'offer_by': 'supplier', 'stamp': 1744811421, 'from_chat': True, 'enhanced': None, 'profit_bot1': 4, 'profit_bot2': 3, 'test': None}]"
